,all_charuco_ids,all_charuco_corners
0,"[[ 0]
 [ 1]
 [ 2]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [47]
 [48]
 [49]
 [50]
 [51]
 [52]
 [53]
 [54]
 [55]
 [56]
 [57]
 [58]
 [59]
 [60]
 [61]
 [62]
 [63]
 [64]
 [65]
 [66]
 [67]
 [68]
 [69]
 [70]
 [71]
 [72]
 [73]
 [74]
 [75]
 [76]
 [77]]","[[[1835.0083 2276.9976]]

 [[2041.0253 2276.9255]]

 [[2245.9878 2276.9827]]

 [[2448.9878 2276.9878]]

 [[2651.0054 2277.0059]]

 [[2852.0063 2276.9937]]

 [[3052.0032 2277.9822]]

 [[3251.0115 2277.9888]]

 [[3450.9893 2279.0193]]

 [[3651.054  2279.9795]]

 [[3851.0105 2281.    ]]

 [[4051.9443 2282.0847]]

 [[4254.0117 2283.0645]]

 [[1827.9923 2478.9817]]

 [[2035.2106 2477.9814]]

 [[2240.856  2477.8965]]

 [[2446.1687 2477.1013]]

 [[2649.1904 2477.0999]]

 [[2851.0615 2477.0066]]

 [[3052.0007 2477.0007]]

 [[3252.9983 2478.009 ]]

 [[3453.6182 2477.9937]]

 [[3655.0425 2478.9343]]

 [[3855.8447 2480.0796]]

 [[4058.4436 2482.1587]]

 [[4260.909  2483.102 ]]

 [[1820.8793 2683.0527]]

 [[2029.1459 2682.094 ]]

 [[2236.174  2681.0962]]

 [[2441.104  2681.0103]]

 [[2645.9868 2679.9827]]

 [[2848.9888 2679.994 ]]

 [[3052.0078 2680.0022]]

 [[3253.941  2680.0146]]

 [[3457.1213 2680.016 ]]

 [[3658.9954 2681.008 ]]

 [[3861.9956 2682.5261]]

 [[4064.832  2684.0996]]

 [[4268.2197 2685.016 ]]

 [[1813.9521 2888.9795]]

 [[2021.9386 2888.9868]]

 [[2230.0066 2888.0066]]

 [[2436.9932 2886.9856]]

 [[2642.9822 2886.0022]]

 [[2847.9973 2886.0076]]

 [[3052.0073 2886.003 ]]

 [[3255.9956 2885.9897]]

 [[3460.004  2886.0076]]

 [[3663.9976 2887.0076]]

 [[3868.1558 2886.917 ]]

 [[4071.0466 2888.0598]]

 [[4273.9126 2886.8948]]

 [[1811.9948 3093.0083]]

 [[2017.9943 3095.006 ]]

 [[2225.0298 3094.929 ]]

 [[2433.002  3095.0078]]

 [[2639.993  3095.0066]]

 [[2846.0024 3093.9822]]

 [[3052.0168 3093.9836]]

 [[3257.9883 3094.0093]]

 [[3462.9827 3093.0042]]

 [[3668.006  3093.0066]]

 [[3872.0068 3092.996 ]]

 [[4075.019  3090.9893]]

 [[4274.9854 3087.9414]]

 [[1816.864  3289.0842]]

 [[2020.0219 3295.0198]]

 [[2224.9985 3297.9917]]

 [[2430.99   3299.9824]]

 [[2637.9885 3299.9956]]

 [[2844.9875 3301.0088]]

 [[3052.     3299.992 ]]

 [[3258.0088 3299.0159]]

 [[3464.0088 3298.0027]]

 [[3667.9854 3296.0127]]

 [[3870.9873 3292.9846]]

 [[4071.7898 3288.0425]]

 [[4268.0015 3280.7512]]]"
1,"[[ 0]
 [ 1]
 [ 2]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [47]
 [48]
 [49]
 [50]
 [51]
 [52]
 [53]
 [54]
 [55]
 [56]
 [57]
 [58]
 [59]
 [60]
 [61]
 [62]
 [63]
 [64]
 [65]
 [66]
 [67]
 [68]
 [69]
 [70]
 [71]
 [72]
 [73]
 [74]
 [75]
 [76]
 [77]]","[[[1836.2096 2293.9539]]

 [[2054.005  2293.0557]]

 [[2267.0146 2291.0027]]

 [[2477.0168 2289.    ]]

 [[2684.0007 2288.007 ]]

 [[2888.1602 2286.92  ]]

 [[3088.9314 2286.0044]]

 [[3288.973  2284.9448]]

 [[3486.1028 2284.059 ]]

 [[3683.0974 2283.926 ]]

 [[3877.963  2283.0195]]

 [[4072.4702 2282.9966]]

 [[4265.9424 2281.9834]]

 [[1833.9587 2505.071 ]]

 [[2052.0657 2501.8933]]

 [[2266.9807 2497.9458]]

 [[2477.7878 2495.0308]]

 [[2687.0933 2493.1462]]

 [[2891.9827 2490.0078]]

 [[3094.9858 2487.9866]]

 [[3296.1462 2485.9036]]

 [[3495.255  2485.0923]]

 [[3692.892  2482.9578]]

 [[3888.9717 2482.069 ]]

 [[4084.98   2480.9463]]

 [[4279.078  2480.0073]]

 [[1829.9045 2717.8123]]

 [[2049.9817 2714.0112]]

 [[2265.9265 2708.9517]]

 [[2479.0073 2705.003 ]]

 [[2689.008  2701.0002]]

 [[2896.002  2697.0193]]

 [[3101.1587 2693.9192]]

 [[3302.9697 2691.071 ]]

 [[3503.768  2688.1187]]

 [[3703.036  2686.071 ]]

 [[3900.9521 2684.08  ]]

 [[4097.8994 2681.941 ]]

 [[4292.5586 2680.092 ]]

 [[1827.9935 2933.365 ]]

 [[2047.9891 2928.9802]]

 [[2265.0273 2924.041 ]]

 [[2479.9553 2918.1006]]

 [[2690.9834 2912.942 ]]

 [[2899.9036 2907.901 ]]

 [[3107.1907 2903.8987]]

 [[3310.9343 2900.002 ]]

 [[3513.363  2895.9924]]

 [[3713.7354 2892.2659]]

 [[3912.9504 2889.0156]]

 [[4110.0327 2884.9756]]

 [[4303.9087 2881.138 ]]

 [[1831.8873 3145.9402]]

 [[2048.9995 3142.979 ]]

 [[2265.9795 3139.01  ]]

 [[2480.972  3133.2114]]

 [[2694.1016 3128.1748]]

 [[2904.2097 3122.0212]]

 [[3112.869  3115.8171]]

 [[3318.63   3110.966 ]]

 [[3521.9746 3105.8938]]

 [[3724.1736 3099.905 ]]

 [[3922.9573 3093.872 ]]

 [[4119.1    3088.1719]]

 [[4310.7446 3079.932 ]]

 [[1843.835  3348.0095]]

 [[2056.7903 3348.9795]]

 [[2271.2588 3347.9146]]

 [[2485.0159 3343.9988]]

 [[2698.0845 3339.1057]]

 [[2909.0818 3333.111 ]]

 [[3117.9146 3325.849 ]]

 [[3324.8247 3318.6995]]

 [[3529.2693 3311.9512]]

 [[3730.0396 3303.788 ]]

 [[3927.9644 3294.2085]]

 [[4120.8345 3283.8813]]

 [[4309.9844 3271.4744]]]"
2,"[[ 0]
 [ 1]
 [ 2]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [47]
 [48]
 [49]
 [50]
 [51]
 [52]
 [53]
 [54]
 [55]
 [56]
 [57]
 [58]
 [59]
 [60]
 [61]
 [62]
 [63]
 [64]
 [65]
 [66]
 [67]
 [68]
 [69]
 [70]
 [71]
 [72]
 [73]
 [74]
 [75]
 [76]
 [77]]","[[[2051.0146 2284.9941]]

 [[2259.9937 2284.0063]]

 [[2466.993  2282.0215]]

 [[2669.9922 2281.0017]]

 [[2871.0068 2279.9946]]

 [[3069.387  2279.0295]]

 [[3265.9946 2277.9924]]

 [[3460.9094 2276.8296]]

 [[3654.9797 2276.9465]]

 [[3847.33   2277.0664]]

 [[4039.0383 2276.0508]]

 [[4230.2085 2276.0325]]

 [[4420.209  2275.043 ]]

 [[2048.9336 2490.0361]]

 [[2259.9316 2487.0063]]

 [[2468.0193 2485.0396]]

 [[2672.999  2482.0059]]

 [[2875.0076 2480.003 ]]

 [[3075.1907 2477.8982]]

 [[3273.045  2475.9128]]

 [[3469.0908 2475.1492]]

 [[3664.1018 2472.928 ]]

 [[3858.0955 2471.9102]]

 [[4050.9495 2471.0066]]

 [[4242.914  2469.9902]]

 [[4433.2124 2469.0464]]

 [[2045.9916 2698.995 ]]

 [[2259.0999 2695.1868]]

 [[2468.063  2690.9739]]

 [[2675.0078 2687.003 ]]

 [[2879.0852 2682.8684]]

 [[3079.999  2679.9995]]

 [[3280.0032 2677.3538]]

 [[3477.5176 2675.0095]]

 [[3674.0442 2672.9863]]

 [[3868.973  2671.0774]]

 [[4063.033  2669.0686]]

 [[4255.9316 2666.9346]]

 [[4446.1304 2665.2026]]

 [[2043.9896 2909.9895]]

 [[2256.809  2904.8972]]

 [[2467.9836 2900.015 ]]

 [[2676.9197 2894.8413]]

 [[2882.0872 2891.1597]]

 [[3085.8699 2886.5654]]

 [[3287.0552 2882.9807]]

 [[3486.0156 2879.072 ]]

 [[3683.9722 2876.0742]]

 [[3880.7896 2872.9639]]

 [[4074.9314 2869.6458]]

 [[4267.79   2866.1567]]

 [[4456.6147 2860.9932]]

 [[2043.982  3121.0083]]

 [[2258.2644 3117.0422]]

 [[2469.0574 3111.8872]]

 [[2678.9868 3105.9995]]

 [[2886.002  3101.063 ]]

 [[3091.046  3095.7903]]

 [[3293.9868 3090.4849]]

 [[3495.2378 3085.8464]]

 [[3694.0928 3081.0793]]

 [[3890.175  3075.6719]]

 [[4084.9087 3070.122 ]]

 [[4274.821  3063.13  ]]

 [[4461.0527 3054.793 ]]

 [[2051.106  3324.9165]]

 [[2262.1416 3322.8987]]

 [[2473.0515 3318.9153]]

 [[2681.873  3313.9153]]

 [[2890.0986 3309.1904]]

 [[3096.0977 3303.147 ]]

 [[3300.0933 3295.7864]]

 [[3500.9915 3289.6375]]

 [[3699.891  3281.8276]]

 [[3896.0889 3274.1514]]

 [[4088.0144 3264.636 ]]

 [[4275.2837 3253.469 ]]

 [[4456.867  3240.1606]]]"
3,"[[ 0]
 [ 1]
 [ 2]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [47]
 [48]
 [49]
 [50]
 [51]
 [52]
 [53]
 [54]
 [55]
 [56]
 [57]
 [58]
 [59]
 [60]
 [61]
 [62]
 [63]
 [64]
 [65]
 [66]
 [67]
 [68]
 [69]
 [70]
 [71]
 [72]
 [73]
 [74]
 [75]
 [76]
 [77]]","[[[2061.0054 2327.994 ]]

 [[2295.05   2327.0825]]

 [[2525.0186 2325.6448]]

 [[2750.8494 2325.0876]]

 [[2976.1638 2323.8726]]

 [[3198.1904 2322.8992]]

 [[3418.0068 2322.9963]]

 [[3637.0383 2323.066 ]]

 [[3855.982  2322.946 ]]

 [[4073.3853 2323.0156]]

 [[4290.6226 2322.98  ]]

 [[4506.3687 2322.9915]]

 [[4719.219  2323.035 ]]

 [[2056.988  2556.9995]]

 [[2291.7844 2553.9343]]

 [[2524.0164 2551.996 ]]

 [[2752.986  2549.9858]]

 [[2979.0186 2547.9927]]

 [[3203.0212 2545.9956]]

 [[3425.208  2545.0415]]

 [[3646.1047 2544.065 ]]

 [[3866.371  2544.0327]]

 [[4085.794  2542.942 ]]

 [[4303.978  2542.935 ]]

 [[4519.978  2541.9253]]

 [[4731.6206 2539.9998]]

 [[2051.9243 2791.0503]]

 [[2289.6367 2786.9988]]

 [[2524.0652 2783.0776]]

 [[2754.8518 2779.8843]]

 [[2983.084  2777.0508]]

 [[3209.0083 2774.0083]]

 [[3432.9148 2772.1074]]

 [[3655.8684 2770.104 ]]

 [[3878.163  2768.8845]]

 [[4097.8945 2767.0933]]

 [[4316.4536 2765.017 ]]

 [[4530.9077 2762.0806]]

 [[4739.9917 2756.9998]]

 [[2048.998  3025.992 ]]

 [[2286.9304 3022.0337]]

 [[2523.0056 3018.007 ]]

 [[2755.9983 3014.0076]]

 [[2985.8696 3010.099 ]]

 [[3215.0515 3005.9917]]

 [[3440.795  3003.0896]]

 [[3666.3328 3000.042 ]]

 [[3888.4995 2995.883 ]]

 [[4109.092  2992.1125]]

 [[4326.097  2986.9246]]

 [[4536.977  2980.2095]]

 [[4740.971  2971.0403]]

 [[2052.0432 3256.9133]]

 [[2287.982  3255.9937]]

 [[2524.111  3252.9465]]

 [[2757.9058 3247.8538]]

 [[2990.0828 3244.1526]]

 [[3220.0059 3239.0051]]

 [[3448.2659 3234.055 ]]

 [[3673.0012 3227.992 ]]

 [[3895.0825 3222.051 ]]

 [[4114.0967 3214.1   ]]

 [[4326.9756 3204.0408]]

 [[4532.024  3190.9229]]

 [[4728.463  3174.9673]]

 [[2064.3552 3472.353 ]]

 [[2296.034  3475.026 ]]

 [[2528.8093 3475.103 ]]

 [[2761.9902 3471.9932]]

 [[2993.8748 3467.9595]]

 [[3223.063  3462.036 ]]

 [[3449.9072 3453.8545]]

 [[3673.919  3444.941 ]]

 [[3892.8323 3434.0984]]

 [[4107.0723 3421.024 ]]

 [[4314.5933 3405.1184]]

 [[4512.941  3385.7358]]

 [[4701.7524 3363.3486]]]"
4,"[[ 0]
 [ 1]
 [ 2]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [47]
 [48]
 [49]
 [50]
 [51]
 [52]
 [53]
 [54]
 [55]
 [56]
 [57]
 [58]
 [59]
 [60]
 [61]
 [62]
 [63]
 [64]
 [65]
 [66]
 [67]
 [68]
 [69]
 [70]
 [71]
 [72]
 [73]
 [74]
 [75]
 [76]
 [77]]","[[[1823.524  2270.9922]]

 [[2034.0083 2271.9995]]

 [[2242.0051 2272.0068]]

 [[2447.013  2272.0017]]

 [[2650.1108 2271.9397]]

 [[2852.0063 2273.0063]]

 [[3051.4878 2273.0046]]

 [[3250.0005 2274.001 ]]

 [[3447.9963 2274.9976]]

 [[3645.0007 2276.0012]]

 [[3841.9946 2277.007 ]]

 [[4039.1746 2277.896 ]]

 [[4235.894  2280.0298]]

 [[1816.8257 2475.898 ]]

 [[2029.0054 2475.008 ]]

 [[2238.0127 2473.9846]]

 [[2444.9958 2473.0088]]

 [[2650.146  2473.098 ]]

 [[2852.0103 2471.9941]]

 [[3053.0037 2472.019 ]]

 [[3253.0085 2472.9941]]

 [[3451.8901 2473.0903]]

 [[3651.011  2473.9944]]

 [[3848.6704 2475.2786]]

 [[4046.8833 2475.1985]]

 [[4245.172  2475.8994]]

 [[1810.6362 2683.0166]]

 [[2022.9902 2681.0037]]

 [[2234.0806 2679.0256]]

 [[2441.9875 2677.9875]]

 [[2648.0938 2677.1462]]

 [[2852.0835 2676.0505]]

 [[3054.996  2675.007 ]]

 [[3256.9863 2673.9893]]

 [[3457.0325 2674.0508]]

 [[3657.2092 2675.0437]]

 [[3857.0093 2674.9958]]

 [[4055.8127 2676.112 ]]

 [[4254.219  2676.0469]]

 [[1804.9803 2890.9475]]

 [[2017.2092 2889.9705]]

 [[2229.0066 2888.0066]]

 [[2439.1458 2886.1   ]]

 [[2645.8542 2883.907 ]]

 [[2852.9165 2881.9133]]

 [[3057.004  2881.0076]]

 [[3259.897  2880.0955]]

 [[3463.147  2878.9014]]

 [[3663.8503 2879.0903]]

 [[3865.054  2878.9792]]

 [[4064.7925 2877.9473]]

 [[4262.994  2876.9226]]

 [[1803.0048 3098.6477]]

 [[2014.0037 3098.9863]]

 [[2224.8997 3097.9043]]

 [[2435.9966 3096.0083]]

 [[2645.0051 3094.0073]]

 [[2852.9844 3091.9834]]

 [[3058.986  3090.004 ]]

 [[3263.9841 3087.9841]]

 [[3467.7905 3086.977 ]]

 [[3669.9985 3085.0063]]

 [[3871.01   3082.9878]]

 [[4069.899  3080.0967]]

 [[4266.989  3075.998 ]]

 [[1810.0292 3296.8945]]

 [[2016.9385 3301.0122]]

 [[2226.0017 3303.022 ]]

 [[2436.0066 3303.0066]]

 [[2645.0046 3302.0076]]

 [[2853.0088 3299.9912]]

 [[3059.8977 3296.8252]]

 [[3266.0134 3295.061 ]]

 [[3469.9604 3291.2104]]

 [[3673.0845 3288.0525]]

 [[3873.0803 3283.1597]]

 [[4069.9897 3276.5144]]

 [[4262.8247 3267.9663]]]"
5,"[[ 0]
 [ 1]
 [ 2]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [47]
 [48]
 [49]
 [50]
 [51]
 [52]
 [53]
 [54]
 [55]
 [56]
 [57]
 [58]
 [59]
 [60]
 [61]
 [62]
 [63]
 [64]
 [65]
 [66]
 [67]
 [68]
 [69]
 [70]
 [71]
 [72]
 [73]
 [74]
 [75]
 [76]
 [77]]","[[[1337.9971 2304.9834]]

 [[1570.0067 2303.9954]]

 [[1800.2792 2304.206 ]]

 [[2026.0015 2302.9844]]

 [[2248.1719 2302.0789]]

 [[2465.016  2300.997 ]]

 [[2679.9949 2300.0066]]

 [[2890.989  2300.0032]]

 [[3099.9841 2299.9956]]

 [[3306.6335 2299.9866]]

 [[3510.972  2300.083 ]]

 [[3714.7908 2299.9727]]

 [[3916.9663 2299.946 ]]

 [[1334.1389 2526.0862]]

 [[1565.0198 2524.0032]]

 [[1795.5052 2521.9998]]

 [[2022.9283 2519.0337]]

 [[2246.0068 2517.0059]]

 [[2466.0151 2514.7876]]

 [[2681.9387 2511.9546]]

 [[2894.9832 2511.0076]]

 [[3105.7927 2508.9507]]

 [[3314.1467 2507.9038]]

 [[3519.809  2507.1028]]

 [[3725.045  2506.98  ]]

 [[3928.5193 2506.0117]]

 [[1332.0059 2747.0007]]

 [[1561.0862 2747.105 ]]

 [[1791.0034 2743.9895]]

 [[2018.9923 2740.0015]]

 [[2244.0083 2735.9956]]

 [[2465.903  2731.826 ]]

 [[2684.008  2728.9963]]

 [[2899.0066 2726.0066]]

 [[3110.9016 2723.0962]]

 [[3321.211  2721.0278]]

 [[3529.79   2718.9617]]

 [[3735.8647 2717.0847]]

 [[3940.983  2716.0144]]

 [[1337.9525 2967.0627]]

 [[1561.8993 2967.9414]]

 [[1788.9967 2967.0083]]

 [[2016.9259 2962.9727]]

 [[2242.601  2958.9976]]

 [[2466.0083 2954.0005]]

 [[2686.0427 2949.79  ]]

 [[2903.0002 2944.9773]]

 [[3116.9539 2941.012 ]]

 [[3329.0662 2938.251 ]]

 [[3538.912  2934.0842]]

 [[3746.9482 2931.0793]]

 [[3952.947  2928.0764]]

 [[1355.0319 3177.1233]]

 [[1571.2705 3183.4702]]

 [[1793.037  3186.0513]]

 [[2018.004  3184.9932]]

 [[2243.0789 3182.0537]]

 [[2467.0386 3176.9307]]

 [[2688.0007 3172.0085]]

 [[2907.184  3166.8792]]

 [[3123.092  3162.1067]]

 [[3336.9993 3156.3604]]

 [[3547.9    3150.8535]]

 [[3756.9707 3145.9255]]

 [[3962.2212 3140.0435]]

 [[1387.0981 3371.163 ]]

 [[1594.1375 3384.109 ]]

 [[1808.7604 3391.8896]]

 [[2028.048  3395.0044]]

 [[2249.4033 3395.028 ]]

 [[2470.8542 3393.0981]]

 [[2691.986  3389.0195]]

 [[2911.0408 3383.7898]]

 [[3127.9475 3377.0984]]

 [[3342.0183 3370.629 ]]

 [[3553.1082 3363.189 ]]

 [[3760.8948 3353.8262]]

 [[3964.9792 3343.9678]]]"
6,"[[ 0]
 [ 1]
 [ 2]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [47]
 [48]
 [49]
 [50]
 [51]
 [52]
 [53]
 [54]
 [55]
 [56]
 [57]
 [58]
 [59]
 [60]
 [61]
 [62]
 [63]
 [64]
 [65]
 [66]
 [67]
 [68]
 [69]
 [70]
 [71]
 [72]
 [73]
 [74]
 [75]
 [76]
 [77]]","[[[3136.9143 2320.7407]]

 [[3350.8782 2316.9653]]

 [[3563.9214 2314.9126]]

 [[3776.3708 2312.0051]]

 [[3988.0022 2308.9944]]

 [[4199.082  2307.018 ]]

 [[4409.367  2304.0142]]

 [[4617.8267 2300.989 ]]

 [[4822.1304 2298.0295]]

 [[5019.3516 2293.026 ]]

 [[5205.992  2287.7075]]

 [[5377.226  2281.1677]]

 [[5532.769  2273.0542]]

 [[3143.9595 2537.015 ]]

 [[3359.8953 2533.0938]]

 [[3574.967  2530.1511]]

 [[3788.9612 2525.974 ]]

 [[4001.9248 2523.0076]]

 [[4214.1367 2519.994 ]]

 [[4424.8257 2515.9   ]]

 [[4632.816  2511.85  ]]

 [[4836.025  2506.8738]]

 [[5029.777  2500.428 ]]

 [[5212.955  2491.847 ]]

 [[5379.9854 2481.0017]]

 [[5530.7505 2468.2087]]

 [[3151.9812 2757.9446]]

 [[3369.93   2752.778 ]]

 [[3586.9763 2748.9363]]

 [[3802.0005 2744.6023]]

 [[4016.1958 2739.8245]]

 [[4229.112  2736.0583]]

 [[4439.9697 2730.9282]]

 [[4646.2266 2725.041 ]]

 [[4844.932  2717.089 ]]

 [[5034.954  2706.0554]]

 [[5210.923  2693.2146]]

 [[5373.058  2677.7097]]

 [[5519.3726 2660.1167]]

 [[3160.2598 2983.7368]]

 [[3380.1914 2977.314 ]]

 [[3598.27   2972.256 ]]

 [[3814.8945 2966.0874]]

 [[4029.985  2960.0212]]

 [[4241.929  2953.0159]]

 [[4450.8887 2944.8787]]

 [[4652.9434 2935.0251]]

 [[4847.0767 2922.8562]]

 [[5029.5947 2907.3533]]

 [[5199.253  2888.856 ]]

 [[5354.9854 2868.111 ]]

 [[5496.4736 2845.547 ]]

 [[3166.8535 3209.9412]]

 [[3389.0378 3202.8855]]

 [[3608.0496 3195.1213]]

 [[3825.0125 3187.0698]]

 [[4038.8215 3177.6924]]

 [[4249.091  3167.1072]]

 [[4452.995  3154.0337]]

 [[4649.3955 3138.5608]]

 [[4836.336  3120.386 ]]

 [[5011.5874 3098.9314]]

 [[5174.419  3074.9055]]

 [[5324.3667 3048.714 ]]

 [[5461.6855 3021.2048]]

 [[3174.0466 3428.9148]]

 [[3395.1086 3420.1729]]

 [[3614.1025 3409.262 ]]

 [[3829.0432 3397.79  ]]

 [[4039.795  3384.0044]]

 [[4244.965  3368.1328]]

 [[4442.559  3349.2656]]

 [[4632.1216 3328.0767]]

 [[4811.607  3303.9326]]

 [[4980.2407 3276.9834]]

 [[5137.041  3247.8684]]

 [[5282.539  3217.1116]]

 [[5416.4375 3185.2932]]]"
